id,Image,Chockolate_type,Name,Date,Weight,Pack_type
139,6d2ec1a36fb16dca09b00c7448be067072ae00f6288209f55baf00491deabbb4.jpg,Плитка кондитерская молочная с ореховым ароматом,"""Славянские традиции""",NaN,Вес - 20 г,Упаковка - конверт
140,2264381c9ebe8be9a369be4f5822844d6ffab671d18ec52d0861f16972fb1142.jpg,Темный пористый шоколад,"""Figaro Sladka Vasen""",Годен до апреля 2008,Вес - 100 г,Упаковка - прямоугольная коробка
141,d02dbd8d4fd23beb823a32d17c55bf2f729f17052535127eacbdf7bdba2eb400.jpg,Молочный шоколад с банановой начинкой,"""Czapp"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
142,4d56fd86b1ca4209d8bed14cd20fbcdb2705f97079d2f2b216fc6767dfbd327a.jpg,Молочный шоколад,"""A.E.K.""",Годен до февраля 2011,Вес - 70 г,Упаковка - флоу-пак
143,32b93e6f1802bb5aff8a5a825a154718c3080c60edf6b9a73212a62a40e31ee7.jpg,Молочный шоколад с фундуком,"""Ulker Golden""",Годен до декабря 2010,Вес - 80 г,Упаковка - конверт
144,a5781c15739b10bd1edd2d8784796f7fe8f13a34e413e13c8be8bb798edb489b.jpg,Плитка кондитерская молочная с ореховым ароматом,"""Славянские традиции""",NaN,Вес - 20 г,Упаковка - конверт
145,6c0e350e824c903d86a3f438cc18a513d6f099208382359960248652987f410f.jpg,Шоколад темный пористый,"""Karuna""",NaN,Вес - 80 г,Упаковка - флоу-пак
146,870d687a8335f1ec7c750ca3eeb1b1d34ded3ad9c97c8c45e65ae7012b72ca99.jpg,Молочный шоколад,"""A.E.K.""",Годен до февраля 2011,Вес - 70 г,Упаковка - флоу-пак
147,49dc347685d5671cc3b7173e002e5a685d2e31bb8bb37ca5ba073abf8ba86a28.jpg,Молочный шоколад с банановой начинкой,"""Czapp"" (название условное)",Годен до октября 1998,Вес - 100 г,Упаковка - конверт
148,ab93f6e6b012adc2346d260f8ef44fb018172c370c971709f04fc9503d827232.jpg,Плитка кондитерская молочная,"""Сказки мира""",NaN,Вес - 20 г,Упаковка - конверт
149,c933d8a4be90d3b640edf12c45e0416c8ecde093692c93891c2e9596bea6f847.jpg,Молочный шоколад с фундуком,"""Ulker""  (название условное)",Годен до января 2011,Вес - 80 г,Упаковка - конверт
150,acd9c172dbf38d750381dd70cd001592b0d3abf32b2ceb282d074e106041df2f.jpg,Шоколад белый с шоколадом молочным кофейным,"""Alpen Gold""",Годен до марта 2009,Вес - 100 г,Упаковка - конверт
151,093e20943a4c8d487ab5bea784b444b3a6d45fc7f48e636b6e431d7f10a27441.jpg,Молочный шоколад с вишнево-кремовой начинкой,"""Czapp"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
152,0c1bba59c1a4dfe3d85580656c3310c6c785442031a3895fb0f1e80ac876c4c5.jpg,Плитка кондитерская молочная,"""Сказки мира""",NaN,Вес - 40 г,Упаковка - конверт
153,b410061b30d1f3d4e9cadc06fe356a5479adf332ba8803dc0ac355bc583db19e.jpg,Молочный шоколад,"""Barbie""",Годен до декабря 2010,Вес - 100 г,Упаковка - конверт
154,5c4fa46a6c83f5b96e4600bc857dee08cf553d35fea8744efe979eeb6e2ea6bf.jpg,Молочный шоколад с фундуком,"""Ulker""  (название условное)",NaN,Вес - 80 г,Упаковка - конверт
155,f3dc25544f9c99405716e48c7b4756400fd11e0c29df2659e02d48fcb2f03b7c.jpg,Молочный шоколад с бисквитом и кремовой начинкой из темного шоколада,"""Laviva""",Годен до октября 2018,Вес - 35 г,Упаковка - флоу-пак
156,ab4e64cd9b63e71ed65e090affe6ee53058ac95b59e45576840de521d5080a07.jpg,Молочный шоколад с вишнево-кремовой начинкой,"""Czapp"" (название условное)",Годен до июля 1997,Вес - 100 г,Упаковка - конверт
157,cc30005dc576d47b61310920b1bf0b3bc1a0157d8513a17adcf92b5d801bafcd.jpg,Плитка кондитерская молочная с воздушным рисом и вафельной крошкой,"""Сказки мира""",NaN,Вес - 80 г,Упаковка - конверт
158,d96b85b961c50ca0023ff99e459a7ededc74fa3f750202c3bbdeb8e609082c07.jpg,Молочный шоколад,"""Barbie""",Годен до декабря 2010,Вес - 100 г,Упаковка - конверт
159,1288a9cadf367827d24e0a1854e6427d8af4dd990318b000f623d7692b7a5512.jpg,Темный шоколад с апельсиновыми кусочками,"""Lovells""",Годен до апреля 2013,Вес - 100 г,Упаковка - прямоугольная коробка
160,80c0e69b5603fca78e2097a406360e34870710f6c9a5104cb368b06b1db7e3ff.jpg,Молочный шоколад с клубнично-кремовой начинкой,"""Czapp"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
161,d0c59043cc2a6302345e4fd2ceff7edd38e86ee7461c7e5049b346796cdedc15.jpg,Молочный шоколад с вафлями и чипсами (зерновыми шариками),"""E.Wedel""  (название условное)",Годен до июля 2020,Вес - 38 г,Упаковка - флоу-пак
162,c16f5d05f317ba69ebde10d4f28c872e10ed29abbe0ccca6c71349238d382adc.jpg,Плитка кондитерская молочная с воздушным рисом и вафельной крошкой,"""Сказки мира""",NaN,Вес - 80 г,Упаковка - конверт
163,02f67d33d6295af10c21d3c34166cc79701e5dcbca39a9cd847c6be1789c6b19.jpg,Молочный шоколад,"""Hot wheels""",Годен до ноября 2011,Вес - 100 г,Упаковка - прямоугольная коробка
164,bee447e046e19cbb928e104f18f8cc5c5a3a33fe29976c5c0f39fcf3cbddb94f.jpg,Темный шоколад с малиновыми кусочками,"""Lovells""",Годен до марта 2013,Вес - 100 г,Упаковка - прямоугольная коробка
165,d7b93473ed801f5833eaa266761fba866551d420c4ca76a328fa2c0e215e52c4.jpg,Молочный шоколад с зефиром,"""E.Wedel""  (название условное)",Годен до июня 2020,Вес - 36 г,Упаковка - флоу-пак
166,1678e63139da7783a57a1f8e731bee924857cacc31b59fa2425dd5b017d0aba3.jpg,Молочный шоколад с клубнично-кремовой начинкой,"""Czapp"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
167,6e16d551ee4ad58c5561f1cb9eb4273b9d3d9d4f578ccb3964f510fd3d47771c.jpg,Плитка кондитерская молочная с воздушным рисом и вафельной крошкой,"""Сказки мира""",NaN,Вес - 80 г,Упаковка - конверт
168,6ea623dcd6dede6a707b7e44065c8d87750fe71fc1cfa15d33321d8e691524b2.jpg,Горький шоколад 60 % какао,"""Ulker""  (название условное)",Годен до апреля 2020,Вес - 60 г,Упаковка - конверт
169,2d437469790807663689805a23477afdd424b6df5ff54d47067b2edfd051e04f.jpg,Молочный шоколад,"""Hot wheels""",Годен до ноября 2011,Вес - 100 г,Упаковка - прямоугольная коробка
170,5f61b4c765888297a2209109639773cb72d4a839c715c78582d2b06d6088aa09.jpg,Молочный шоколад с клубнично-кремовой начинкой,"""Czapp"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
171,d94a4019fc229f47a20f04dfe4d986ccd0447df35e2bb5db48f5f17f48c94512.jpg,Молочный шоколад с ореховой начинкой с вафлями и кусочками арахиса,"""Bajeczny""  (название условное)",Годен до января 2014,Вес - 100 г,Упаковка - флоу-пак
172,934802bb92c6b09a702de7f8b15bd4acdd24817c59797c0423659f639a739670.jpg,Плитка кондитерская с дроблеными орехами,"""Славянские традиции""",NaN,Вес - 80 г,Упаковка - конверт
173,a4d41c8798aea03ab9be30d5810725ed4ac0ef961d20c9316ce64552fbadf887.jpg,Горький шоколад,"""Ulker""  (название условное)",Годен до марта 2011,Вес - 80 г,Упаковка - конверт
174,dc3438d335d69b9a22ae2fb0fdc551fce9acc610dd0001f87feefbe9780ea206.jpg,Молочный шоколад,"""Олимпиакос""",Годен до марта 2011,Вес - 70 г,Упаковка - флоу-пак
175,d1b78fc69c8196695dc408cd7ec1d39701f80501a1698386b07fe1eab3e68d4a.jpg,Молочный шоколад с клубнично-кремовой начинкой,"""Czapp"" (название условное)",Годен до ноября 1997,Вес - 100 г,Упаковка - конверт
176,807fcb427b680136d14c9b6acdf2a6b85ba3509e55327719ba4f9c3c4d3e2d3f.jpg,Плитка кондитерская с дроблеными орехами,"""Славянские традиции""",NaN,Вес - 80 г,Упаковка - конверт
177,09b7c154e66b01c67bdc1d0fd5e92f37ba51ed775ea047ea0397a1e061172e2f.jpg,Молочный шоколад с начинкой из красного апельсина и манго,"""E.Wedel""  (название условное)",Годен до июля 2014,Вес - 100 г,Упаковка - флоу-пак
178,db5d35837f1c9d34278237ad22ab7fd410bbeda15a27f668d35c482da5e8c4dd.jpg,Молочный шоколад,"""Олимпиакос""",Годен до марта 2011,Вес - 70 г,Упаковка - флоу-пак
179,492d0b3e1774f5e52922e21c517fefa0a7e247c721c1693cf2fff7c363713a2b.jpg,Горький шоколад 60 % какао,"""Ulker""  (название условное)",NaN,Вес - 80 г,Упаковка - конверт
180,dafc9b94513546d96c9a9bc9f9dbfde65c17b71061e97abe8b8c63aa29121824.jpg,Плитка кондитерская (молочная) с дроблеными орехами,"""Славянские традиции""",NaN,Вес - 80 г,Упаковка - конверт
181,057c69d6f94d50fb5f18516f5252e02e6707d6b98127b32dbcfa632e520c213d.jpg,Молочный шоколад с начинкой из кокоса,"""Czapp"" (название условное)",Годен до октября 1997,Вес - 100 г,Упаковка - конверт
182,c6b46b0655e9eb2e3030bd595348c182c009fc669a2eb15022166cf6a9816f1c.jpg,Молочный шоколад,"""Олимпиакос""",Годен до марта 2011,Вес - 70 г,Упаковка - флоу-пак
183,a7accf700fb5e1506d34080b65d49242543df23529691abe4049a9278c548e8b.jpg,Молочный шоколад с персиково-клюквенной начинкой,"""E.Wedel""  (название условное)",Годен до июня 2019,Вес - 100 г,Упаковка - флоу-пак
184,b478d45f1f92c870c39990d7d5c5fea7c9cdbf81c3194747cdb1e83a3ffb8f8e.jpg,Горький шоколад 70 % какао,"""Lovells""",Годен до ноября 2013,Вес - 100 г,Упаковка - прямоугольная коробка
185,97954404dfdc1ef3b010a841c8979281086ffcbc07b49aa7af93ea80fd5f45c7.jpg,Плитка кондитерская с дроблеными орехами,"""Славянские традиции""",NaN,Вес - 80 г,Упаковка - конверт
186,0e08f529bee8a352fb705d83994287692616d5c34be81bccb8d71c4a4ecf4fdf.jpg,Молочный шоколад,"""Олимпиакос""",Годен до марта 2011,Вес - 70 г,Упаковка - флоу-пак
187,fedce4c6cb02958ccc99644055cec3629b82696cd79d07f9ea06db6756205ec6.jpg,Молочный шоколад с начинкой из кокоса,"""Czapp"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
188,5e3436a6093f7f33892825e4305507011e44632d8b5601af8acb636c2d67a84d.jpg,Горький шоколад,"""E.Wedel""  (название условное)",Годен до июня 2014,Вес - 100 г,Упаковка - флоу-пак
189,94a2bf7a275cf35f552675da8b31cb998a32ef167549079518e0ba6a723a351f.jpg,Горький шоколад 80 % какао,"""Ulker""  (название условное)",NaN,Вес - 80 г,Упаковка - конверт
190,d6fc69cce91c95341149daf443e62827dbc05d48e4d48a12c38bf32bacd5ab38.jpg,Плитка кондитерская пористая молочная,"""Аэробар""",NaN,Вес - 25 г,Упаковка - конверт
191,1a17d2d186ce60c778d404361e977c969d959f5ec9e9acff7eac7f410e7b6bd1.jpg,Молочный шоколад,"""Панатинаикос""",Годен до марта 2011,Вес - 70 г,Упаковка - флоу-пак
192,838e832fd41c30b9e05f0d314cab38214cac27e97a4f1d8c03d41ce312812318.jpg,Молочный шоколад с кофейной начинкой,"""Czapp"" (название условное)",Годен до апреля 1998,Вес - 100 г,Упаковка - конверт
